full_id,osm_id,osm_type,Area
w586113092,586113092,way,"77,03"
w586116562,586116562,way,"795,65"
w587032460,587032460,way,"171,23"
w587032461,587032461,way,"188,5"
w587032462,587032462,way,"100,63"
w587032463,587032463,way,"315,73"
w587032464,587032464,way,"205,67"
w587032466,587032466,way,"280,44"
w587032467,587032467,way,"213,15"
w587032468,587032468,way,"160,39"
w587032469,587032469,way,"181,12"
w587032470,587032470,way,"241,54"
w587032473,587032473,way,"152,74"
w587032474,587032474,way,"164,51"
w587032475,587032475,way,"440,38"
w587032476,587032476,way,"266,84"
w587032477,587032477,way,"278,74"
w587032478,587032478,way,"197,27"
w587032479,587032479,way,"228,36"
w587032481,587032481,way,"246,21"
w587032483,587032483,way,"146,61"
w587032484,587032484,way,"198,58"
w587032485,587032485,way,"291,91"
w587033576,587033576,way,"313,44"
w587035114,587035114,way,"210,47"
w587035116,587035116,way,"212,52"
w587035118,587035118,way,"199,46"
w587035120,587035120,way,"219,19"
w587035122,587035122,way,"250,82"
w587035124,587035124,way,"226,56"
w587035127,587035127,way,"168,93"
w587035129,587035129,way,"163,71"
w587035131,587035131,way,"219,24"
w587035135,587035135,way,"332,7"
w587035136,587035136,way,"193,26"
w587035137,587035137,way,"352,35"
w587036139,587036139,way,"234,88"
w587036141,587036141,way,"265,54"
w587036142,587036142,way,"230,76"
w587036145,587036145,way,"217,43"
w587036146,587036146,way,"203,53"
w587036147,587036147,way,"181,34"
w587036148,587036148,way,"203,47"
w587036149,587036149,way,"378,87"
w587036150,587036150,way,"260,89"
w587036154,587036154,way,"234,43"
w587036155,587036155,way,"308,29"
w587036156,587036156,way,"179,7"
w587036157,587036157,way,"240,07"
w587036159,587036159,way,"341,42"
w587036162,587036162,way,"278,61"
w587036866,587036866,way,"200,8"
w587036867,587036867,way,"174,08"
w587036869,587036869,way,"159,74"
w587036872,587036872,way,"206,24"
w587036873,587036873,way,"355,77"
w587043525,587043525,way,"215,43"
w587043526,587043526,way,"176,21"
w587043527,587043527,way,"147,76"
w587043528,587043528,way,"131,53"
w587043529,587043529,way,"155,86"
w587043530,587043530,way,"140,63"
w587043532,587043532,way,"161,97"
w587043533,587043533,way,"173,56"
w587043535,587043535,way,"268,62"
w587043537,587043537,way,"235,15"
w587043540,587043540,way,"351,68"
w587043541,587043541,way,"242,72"
w587043542,587043542,way,"149,46"
w587043543,587043543,way,"202,66"
w587043544,587043544,way,"571,36"
w587043545,587043545,way,"317,8"
w587043546,587043546,way,"270,93"
w587043547,587043547,way,"307,42"
w587043548,587043548,way,"227,86"
w587044929,587044929,way,"195,96"
w587044931,587044931,way,"260,17"
w587044932,587044932,way,"420,92"
w587044934,587044934,way,"203,2"
w587044938,587044938,way,"206,95"
w587045762,587045762,way,"104,82"
w588230667,588230667,way,"873,28"
w588230669,588230669,way,"248,92"
w588230671,588230671,way,"2055,12"
w588230678,588230678,way,"494,92"
w588230682,588230682,way,"965,52"
w588230687,588230687,way,"334,72"
w588230688,588230688,way,"321,46"
w588230690,588230690,way,"312,48"
w588230691,588230691,way,"314,84"
w588230693,588230693,way,"283,89"
w588230700,588230700,way,"852,57"
w588230701,588230701,way,"303,6"
w588232904,588232904,way,"806,28"
w588232906,588232906,way,"380,27"
w588232907,588232907,way,"390,61"
w588232910,588232910,way,"745,61"
w588232914,588232914,way,"1062,57"
w588232915,588232915,way,"868,48"
w588232916,588232916,way,"619,23"
w588232918,588232918,way,"319,52"
w588232919,588232919,way,"324,38"
w588233845,588233845,way,"845,57"
w588233848,588233848,way,"1133,22"
w588237656,588237656,way,"214,12"
w588237658,588237658,way,"1112,25"
w588237661,588237661,way,"1616,32"
w588237663,588237663,way,"1324,86"
w588237667,588237667,way,"904,38"
w588237668,588237668,way,"960,09"
w588237671,588237671,way,"458,92"
w588237673,588237673,way,"424,5"
w588237676,588237676,way,"406,07"
w588237678,588237678,way,"423,2"
w588237681,588237681,way,"384,44"
w588237682,588237682,way,"943,51"
w588237684,588237684,way,"501,39"
w588237911,588237911,way,"994,54"
w588237912,588237912,way,"1216,75"
w588238448,588238448,way,"457,35"
w588238449,588238449,way,"484,71"
w588238450,588238450,way,"437,73"
w588238451,588238451,way,"445,7"
w588238452,588238452,way,"418,98"
w588238453,588238453,way,"401,84"
w588238454,588238454,way,"714,39"
w588238455,588238455,way,"413,37"
w588238456,588238456,way,"424,2"
w588238457,588238457,way,"356,44"
w588238458,588238458,way,"350,73"
w588814360,588814360,way,"1509,34"
w588814361,588814361,way,"1337,84"
w588814362,588814362,way,"600,03"
w588814366,588814366,way,"526,69"
w588814368,588814368,way,"372,92"
w588815199,588815199,way,"249,31"
w588815200,588815200,way,"377,33"
w592481063,592481063,way,"216,45"
w592481064,592481064,way,"139,63"
w592481065,592481065,way,"220,73"
w592481066,592481066,way,"215,99"
w592481074,592481074,way,"52,94"
w592481075,592481075,way,"422,32"
w592481076,592481076,way,"220,69"
w592481077,592481077,way,"169,64"
w592482328,592482328,way,"112,97"
w592482329,592482329,way,"237,79"
w592482330,592482330,way,"599,56"
w592484771,592484771,way,"149,67"
w592484772,592484772,way,"264,23"
w592484773,592484773,way,"96,88"
w592484774,592484774,way,"292,35"
w592484775,592484775,way,"85,66"
w592484776,592484776,way,"226,63"
w592484777,592484777,way,264
w592484778,592484778,way,"311,56"
w592484784,592484784,way,"128,17"
w592485500,592485500,way,"362,08"
w592485501,592485501,way,"874,07"
w592485503,592485503,way,"283,24"
w592485504,592485504,way,"336,24"
w592485506,592485506,way,"1100,04"
w592485507,592485507,way,"684,84"
w592487857,592487857,way,"903,45"
w592487858,592487858,way,"288,91"
w592487859,592487859,way,"320,04"
w592487860,592487860,way,"320,9"
w592487861,592487861,way,"207,94"
w592487862,592487862,way,"629,5"
w592487876,592487876,way,"332,3"
w592487877,592487877,way,"328,93"
w592487878,592487878,way,"347,83"
w592488489,592488489,way,"970,73"
w592488490,592488490,way,"256,23"
w592488491,592488491,way,"120,91"
w592868584,592868584,way,"313,39"
w592868585,592868585,way,"635,1"
w592868586,592868586,way,"278,02"
w592868587,592868587,way,"305,05"
w592868590,592868590,way,"516,69"
w592868591,592868591,way,"632,63"
w592868592,592868592,way,"218,3"
w592868593,592868593,way,"1812,06"
w592868594,592868594,way,"134,53"
w592868595,592868595,way,"262,78"
w592869795,592869795,way,"277,89"
w592869796,592869796,way,"82,93"
w592869797,592869797,way,"165,36"
w592869798,592869798,way,"92,41"
w592869799,592869799,way,"136,75"
w592869802,592869802,way,"273,07"
w592869803,592869803,way,"187,12"
w592869804,592869804,way,"212,46"
w592869805,592869805,way,"622,52"
w592869806,592869806,way,"354,54"
w592869807,592869807,way,"232,09"
w592869809,592869809,way,"189,29"
w592869810,592869810,way,"114,62"
w592869811,592869811,way,"134,85"
w592869812,592869812,way,"853,87"
w592870295,592870295,way,"206,23"
w592870296,592870296,way,"187,33"
w592870297,592870297,way,516
w592870298,592870298,way,"78,5"
w592870299,592870299,way,"356,25"
w592870300,592870300,way,"179,72"
w592870301,592870301,way,"32,37"
w592870302,592870302,way,"166,6"
w592870303,592870303,way,"210,53"
w592870304,592870304,way,"490,51"
w592870305,592870305,way,"139,99"
w592870307,592870307,way,"67,04"
w592870308,592870308,way,"218,48"
w592870309,592870309,way,"203,85"
w592871931,592871931,way,"441,13"
w592871933,592871933,way,"350,22"
w592871935,592871935,way,"266,54"
w592871936,592871936,way,"131,15"
w592871937,592871937,way,"144,16"
w592871939,592871939,way,"377,92"
w592871940,592871940,way,"323,93"
w592871941,592871941,way,"370,74"
w592871942,592871942,way,"284,25"
w592871943,592871943,way,"287,38"
w592871944,592871944,way,"280,78"
w592871945,592871945,way,"249,57"
w592871946,592871946,way,"536,39"
w592871947,592871947,way,"435,49"
w592871948,592871948,way,"310,54"
w592871949,592871949,way,"330,8"
w592871950,592871950,way,"302,91"
w592872367,592872367,way,"278,78"
w592872368,592872368,way,"193,97"
w592872369,592872369,way,"106,41"
w592872370,592872370,way,"89,28"
w592872371,592872371,way,"152,33"
w592872372,592872372,way,"36,53"
w592874719,592874719,way,"309,18"
w592874720,592874720,way,"232,94"
w592874721,592874721,way,"530,72"
w592874722,592874722,way,"562,8"
w592874723,592874723,way,"585,66"
w592874729,592874729,way,"253,28"
w592874730,592874730,way,"471,13"
w592874731,592874731,way,"632,18"
w592874732,592874732,way,"266,82"
w592874733,592874733,way,"638,19"
w592874734,592874734,way,"152,26"
w592875447,592875447,way,"217,87"
w592875448,592875448,way,"246,77"
w592875450,592875450,way,"181,88"
w592875451,592875451,way,"194,75"
w592875453,592875453,way,"160,05"
w592875454,592875454,way,"236,83"
w592875456,592875456,way,"256,81"
w592875461,592875461,way,"447,6"
w592875462,592875462,way,"418,53"
w592876452,592876452,way,488
w592876453,592876453,way,"248,08"
w592876454,592876454,way,"294,41"
w592876455,592876455,way,"312,45"
w592876456,592876456,way,"296,69"
w592876457,592876457,way,"945,49"
w601833449,601833449,way,"1702,01"
w601833451,601833451,way,"179,75"
w601833453,601833453,way,"309,42"
w601833454,601833454,way,"235,02"
w601833456,601833456,way,"695,63"
w601833457,601833457,way,"361,96"
w601833460,601833460,way,"240,87"
w601833461,601833461,way,"163,38"
w601833462,601833462,way,"142,24"
w601833463,601833463,way,"177,8"
w601833464,601833464,way,"84,81"
w601833465,601833465,way,"384,28"
w601833466,601833466,way,"213,75"
w601833467,601833467,way,"92,57"
w601833468,601833468,way,"210,04"
w601833469,601833469,way,"195,63"
w601833470,601833470,way,"28,17"
w601833471,601833471,way,"194,3"
w601841755,601841755,way,"1306,69"
w601841760,601841760,way,"51,06"
w601841772,601841772,way,"212,5"
w601843292,601843292,way,"345,57"
w601843293,601843293,way,"63,31"
w601844644,601844644,way,"225,64"
w601844645,601844645,way,"66,96"
w603537109,603537109,way,"373,3"
w603537110,603537110,way,"469,08"
w603537111,603537111,way,"407,73"
w603537112,603537112,way,"114,41"
w603537113,603537113,way,"20,77"
w603537114,603537114,way,"85,86"
w603537115,603537115,way,"431,7"
w603537116,603537116,way,"106,33"
w603537117,603537117,way,"247,2"
w603537118,603537118,way,"276,02"
w603537119,603537119,way,"88,03"
w605086430,605086430,way,"658,33"
w605086432,605086432,way,"157,04"
w605086433,605086433,way,"227,89"
w605086435,605086435,way,"158,14"
w605086436,605086436,way,"141,62"
w605086438,605086438,way,"174,26"
w605086439,605086439,way,"113,24"
w605086440,605086440,way,"303,65"
w605086441,605086441,way,"267,18"
w605087008,605087008,way,"150,5"
w605087009,605087009,way,"131,94"
w605087010,605087010,way,"90,6"
w605087011,605087011,way,"162,55"
w605087012,605087012,way,"178,23"
w605087013,605087013,way,"180,37"
w605087014,605087014,way,"115,75"
w605087015,605087015,way,"174,67"
w605087016,605087016,way,"323,27"
w605087017,605087017,way,"237,05"
w605087018,605087018,way,"106,54"
w605087232,605087232,way,"209,07"
w605087233,605087233,way,"77,18"
w605087234,605087234,way,"131,92"
w605087235,605087235,way,"216,49"
w605087236,605087236,way,"155,33"
w605088180,605088180,way,"218,6"
w605088181,605088181,way,"260,01"
w605088182,605088182,way,"379,27"
w605088183,605088183,way,"271,15"
w605088184,605088184,way,"328,04"
w605088185,605088185,way,"278,85"
w605088186,605088186,way,"34,73"
w605088187,605088187,way,"81,76"
w605088188,605088188,way,"26,67"
w605088189,605088189,way,"65,98"
w605088190,605088190,way,"276,56"
w605088191,605088191,way,"538,09"
w605088192,605088192,way,"95,92"
w605088193,605088193,way,"212,24"
w605088194,605088194,way,"222,65"
w605089101,605089101,way,"160,09"
w605089103,605089103,way,"174,03"
w605089104,605089104,way,"187,97"
w605089105,605089105,way,"187,37"
w605089106,605089106,way,"335,84"
w605089109,605089109,way,"260,78"
w605089111,605089111,way,"105,31"
w605089112,605089112,way,"115,3"
w605089113,605089113,way,"92,57"
w620740176,620740176,way,"303,95"
w620740177,620740177,way,"203,92"
w620740178,620740178,way,"68,96"
w620740179,620740179,way,"246,7"
w620740180,620740180,way,"61,35"
w620740181,620740181,way,"218,41"
w620740183,620740183,way,"226,16"
w620740185,620740185,way,"338,39"
w620740187,620740187,way,"494,16"
w620740189,620740189,way,"190,62"
w620740191,620740191,way,"174,15"
w620980372,620980372,way,"142,34"
w620980374,620980374,way,"153,99"
w620980376,620980376,way,"133,34"
w620980378,620980378,way,"136,21"
w620980380,620980380,way,"143,33"
w620980382,620980382,way,"151,87"
w620980384,620980384,way,"268,32"
w620980386,620980386,way,"313,57"
w620980887,620980887,way,"320,42"
w620980888,620980888,way,"433,71"
w620980893,620980893,way,"257,29"
w620980894,620980894,way,"266,75"
w620980895,620980895,way,"253,55"
w620980896,620980896,way,"240,07"
w620981340,620981340,way,"285,18"
w620981341,620981341,way,"262,96"
w620981342,620981342,way,"159,34"
w620981343,620981343,way,"174,11"
w620981344,620981344,way,"249,3"
w620981973,620981973,way,"326,53"
w620981975,620981975,way,"422,72"
w620981976,620981976,way,"1017,74"
w620981977,620981977,way,"223,03"
w620981978,620981978,way,"336,35"
w620981979,620981979,way,"380,05"
w620981980,620981980,way,"534,49"
w620981981,620981981,way,"101,34"
w620981982,620981982,way,"100,08"
w620981983,620981983,way,"370,77"
w620983090,620983090,way,"156,48"
w620983091,620983091,way,"261,56"
w620983092,620983092,way,"374,65"
w620983093,620983093,way,"140,1"
w620983101,620983101,way,"379,59"
w620983103,620983103,way,"137,2"
w620983104,620983104,way,"265,64"
w620983105,620983105,way,"191,3"
w620983106,620983106,way,"235,64"
w620983613,620983613,way,"296,81"
w620983614,620983614,way,"106,74"
w620983615,620983615,way,"120,21"
w620983616,620983616,way,"91,48"
w620983617,620983617,way,"25,78"
w620983618,620983618,way,"222,68"
w620984135,620984135,way,"296,94"
w620984136,620984136,way,"164,83"
w620984137,620984137,way,"156,92"
w620984138,620984138,way,"202,86"
w620984139,620984139,way,"367,39"
w620984140,620984140,way,"238,98"
w620984141,620984141,way,"354,2"
w620984142,620984142,way,"287,25"
w620984143,620984143,way,"171,2"
w620984144,620984144,way,"231,64"
w620984145,620984145,way,"194,88"
w620984146,620984146,way,"80,54"
w620984147,620984147,way,"146,21"
w620984148,620984148,way,"303,36"
w620984149,620984149,way,"239,8"
w620984151,620984151,way,"94,51"
w620984152,620984152,way,"87,34"
w620984153,620984153,way,"81,98"
w620985279,620985279,way,"197,41"
w620985280,620985280,way,"204,8"
w620985281,620985281,way,"191,22"
w620985282,620985282,way,"607,79"
w621815112,621815112,way,"938,44"
w621815114,621815114,way,"282,35"
w621815118,621815118,way,"434,13"
w621816028,621816028,way,"362,54"
w621816030,621816030,way,"338,43"
w621816031,621816031,way,"294,46"
w621816033,621816033,way,"659,49"
w621816034,621816034,way,491
w621816036,621816036,way,"140,24"
w621816037,621816037,way,"278,51"
w621816038,621816038,way,"178,94"
w621816039,621816039,way,"107,34"
w621816040,621816040,way,"102,95"
w621816041,621816041,way,"257,34"
w621816042,621816042,way,"142,53"
w621816043,621816043,way,"477,39"
w621816377,621816377,way,"294,08"
w621816378,621816378,way,"459,11"
w621816379,621816379,way,"184,92"
w621816380,621816380,way,"184,02"
w621816381,621816381,way,"168,29"
w621816382,621816382,way,"315,4"
w621816383,621816383,way,"155,04"
w621816384,621816384,way,"76,49"
w621816385,621816385,way,"115,82"
w621816386,621816386,way,"30,84"
w621816388,621816388,way,"21,88"
w621816390,621816390,way,"262,72"
w621816391,621816391,way,"177,8"
w621816392,621816392,way,"112,03"
w621816393,621816393,way,"84,62"
w621816394,621816394,way,"70,8"
w621816395,621816395,way,"261,31"
w621816396,621816396,way,"347,07"
w621817031,621817031,way,"202,45"
w621817032,621817032,way,"88,54"
w621817033,621817033,way,"178,93"
w621817034,621817034,way,"182,82"
w621817036,621817036,way,"233,5"
w621817038,621817038,way,"184,94"
w621817039,621817039,way,"239,05"
w621817040,621817040,way,"111,8"
w621817041,621817041,way,"111,02"
w621817042,621817042,way,"232,22"
w621817043,621817043,way,"165,43"
w621817044,621817044,way,"212,74"
w621817045,621817045,way,"91,94"
w621817046,621817046,way,"81,57"
w621817047,621817047,way,"96,03"
w621817048,621817048,way,59
w621817049,621817049,way,"185,87"
w621817050,621817050,way,"123,52"
w621817051,621817051,way,"109,06"
w621817052,621817052,way,"181,17"
w621817053,621817053,way,"306,13"
w621828912,621828912,way,"76,36"
w621834564,621834564,way,"557,7"
w621834566,621834566,way,"395,18"
w621834567,621834567,way,"167,41"
w621834571,621834571,way,"142,14"
w621834573,621834573,way,"95,86"
w621834578,621834578,way,"258,15"
w621834581,621834581,way,"257,11"
w621834582,621834582,way,"413,09"
w621835524,621835524,way,"160,76"
w621835525,621835525,way,"89,03"
w621835526,621835526,way,"60,14"
w621835527,621835527,way,"140,14"
w621835528,621835528,way,"182,6"
w621835529,621835529,way,"98,29"
w621835530,621835530,way,"228,29"
w621835531,621835531,way,"93,05"
w621835532,621835532,way,"272,19"
w621835533,621835533,way,"84,59"
w621835534,621835534,way,"236,93"
w621835535,621835535,way,"83,96"
w621835536,621835536,way,"83,87"
w621835537,621835537,way,"329,18"
w621835538,621835538,way,"161,42"
w621835539,621835539,way,"86,39"
w621835540,621835540,way,"165,77"
w621835541,621835541,way,"48,15"
w621835542,621835542,way,"103,79"
w621835543,621835543,way,"85,66"
w621835544,621835544,way,"95,57"
w621835545,621835545,way,"86,82"
w621835546,621835546,way,"268,06"
